word,count,frequency
statue,4141319,0.00317899100476072
bag,6437789,0.003178665046072656
harvard,8313151,0.0031773110144526872
mischief,2297997,0.003174124390080026
sodium,8329313,0.0031725834263585735
alternative,7248596,0.0031663844828654798
descendants,3931861,0.0031657241993392573
attraction,4651916,0.0031603584169161004
potential,9944734,0.003159531937349403
challenge,8252052,0.003155548153387998
comment,7200594,0.003152750370414756
completion,6409263,0.0031527295234344737
advertising,9383369,0.0031526428902564547
entertainment,4816273,0.0031521001057125343
dollar,7294297,0.0031499278563517042
estimation,4446339,0.0031478809881052496
imprisonment,3847534,0.003147112103207791
abbey,3251531,0.0031469416972511118
warning,5738223,0.00314582298117784
coin,4031666,0.00314405368561843
benevolence,1831472,0.0031429466709163643
hunter,5345234,0.0031429074454078967
dread,2775539,0.0031420497079638426
moisture,5775835,0.003141688181609017
surgery,8224419,0.003140844004240446
benjamin,5773196,0.0031402031518823737
invitation,4710374,0.00313870648241646
fidelity,2753425,0.0031382062133214162
butter,5755324,0.0031376405118025657
florida,7207655,0.0031303566216351795
link,7661219,0.003127042707019307
prosecution,3995057,0.003126988143842546
indulgence,2237400,0.00312242145688443
excuse,3945512,0.0031186927332223606
employer,8361998,0.003117313094299314
squadron,3076320,0.003115235075222048
damages,5916508,0.0031128662693646995
mood,7093210,0.003112388165493717
horn,4898115,0.0031107879999134674
prophecy,3035975,0.003108873530941377
bars,5991150,0.0031066590369349095
junction,4985036,0.0031033556902548345
mud,5189026,0.0031032756695948873
midnight,4292754,0.0031018218820420187
platform,6544909,0.0031011914493213233
amusement,2913764,0.00309624986517551
capture,4217481,0.0030937652798353034
revolt,5218630,0.003092499180930705
deputy,5229008,0.003084319960053517
fountain,3010478,0.0030818777293963218
native,3453075,0.0030783455800267503
cannon,3179333,0.0030761519536735542
western,7528440,0.0030759288401100075
conformity,3706732,0.0030717106196099047
humour,2862844,0.003070538654230891
writ,2663228,0.003066675764758122
gregory,4139892,0.00306606991317759
vehicle,7682238,0.003064174832134203
disappointment,3534595,0.0030625831977705827
drawing,5737719,0.0030614959821543422
accession,2714427,0.0030593352137191733
scores,8830268,0.0030588723477171812
limestone,4307943,0.0030585664855115745
missionary,3949939,0.003058175205599985
schedule,8365773,0.003056383409480776
missouri,6236788,0.0030557792085412275
trace,5577374,0.0030513744183911723
creed,3265852,0.0030442779671767195
friday,4789755,0.0030440704887420267
warrant,3292437,0.0030426995961263794
misfortune,2766636,0.003042464160898427
baltimore,6215170,0.0030421718192426765
particle,6989464,0.0030411253352294124
confirmation,3841920,0.003039864961584098
scenery,2969442,0.0030390239845964114
herbert,5876102,0.0030382387713683385
nicholas,4599539,0.003038106492012936
liquid,5700305,0.0030367955079043264
undertaking,3504737,0.0030350195864365568
neighborhood,6485029,0.0030340747939742833
exertion,2010150,0.003033111244733667
acre,4048761,0.0030314525055880094
sheriff,3416468,0.003030064008443381
memorial,4691280,0.0030277363754063697
lease,4542062,0.0030276012027756496
bounds,3263518,0.003026673843504146
diversity,6256683,0.003025421258065103
tent,4106747,0.00302163410502599
scots,2462459,0.0030168804615016555
shift,8951627,0.0030134322201072214
isaac,3979817,0.0030046791485042403
trading,6687956,0.0030045469819509536
free,6923544,0.003004540471254537
harvest,4464993,0.003002474863939888
ford,6965316,0.0029990762643292033
beast,3532681,0.002998962759682294
romance,4914268,0.002996492187792438
alfred,5893438,0.0029957248526716364
xiv,3537274,0.002995154580435097
resentment,3235574,0.002992775124205185
warmth,3969112,0.0029881999530943096
stand,5382770,0.002987035858987087
spectrum,8273181,0.0029822207415601066
decade,9020185,0.002981337446890249
brass,3986571,0.0029767674261471015
eminence,2194031,0.002976508203847065
integration,9429429,0.002974249685352564
nelson,5088500,0.002973344267691643
fraud,3950681,0.0029718996456016816
maker,4300510,0.0029708673874725157
lamb,3703060,0.0029705433226744874
recourse,2744008,0.0029679869936429363
sincerity,2732326,0.002965437476175511
fortress,2934615,0.002964245776395527
consul,2919562,0.0029638015953317755
earnings,8209627,0.0029636309317110955
marketing,9416705,0.002963294172719763
plea,3531911,0.0029629893710601835
lens,6200161,0.002962366650399748
catalogue,4502045,0.002961759821053736
agitation,3912402,0.0029610819860855946
canon,3877994,0.0029608519994932573
destiny,4847193,0.00295864168482193
needle,5030671,0.0029582832353391413
liquor,4088537,0.00295718424398282
verb,5216216,0.0029563544579490715
messenger,3630632,0.0029554387359541656
al,7439876,0.0029542083262535886
gray,4963586,0.0029540513429699732
honours,1837106,0.0029537659447592896
proceeds,4874276,0.0029526005972921885
instinct,4791000,0.0029484438334244183
correction,5494387,0.0029413588503067346
patronage,3161792,0.002939129456616688
procession,3654741,0.002936077998640181
nitrogen,6978523,0.0029354002832888363
popularity,4635683,0.002934169142915304
disturbance,4981908,0.0029327428686624795
surrender,3969050,0.0029321361200097262
correlation,9064843,0.0029293020918109685
festival,4912492,0.0029264736064134296
fatigue,4173063,0.0029264361241138283
sessions,5587524,0.0029262133319139937
physics,7746632,0.002924174197027335
left,5915823,0.002923056814433176
conspiracy,3681860,0.002922494929225198
restraint,4100838,0.002919348403428117
innocence,3148947,0.002913056632108418
robinson,5518333,0.0029118842461301783
electron,9311536,0.0029116478421854406
ca,7782551,0.002909461838007022
isle,2455992,0.0029078273468474028
precision,5157595,0.0029078153333155893
hunger,4567807,0.0029034257050559275
cottage,4003410,0.0029025553234265943
peninsula,4426367,0.0029017367740742962
vegetation,4879912,0.0029016788175128243
netherlands,5702335,0.0029004773960549135
joint,6710238,0.0029003093597403185
courtesy,5722837,0.0028997496914436637
rotation,6401479,0.002899724697962015
accumulation,5800930,0.002897797317017661
dawn,5442400,0.002893066657310338
hudson,4586118,0.0028924438290486164
excellency,2310122,0.002892254317166233
nest,4579647,0.002891928024659107
butler,4660406,0.002891463053591251
limitation,5550747,0.002890984836418019
recollection,2413172,0.0028858891537761064
chloride,6146614,0.0028855660163622588
patron,3104887,0.002885193664032535
pool,6868662,0.0028811679725054733
move,7443010,0.002879964074056415
stairs,4635725,0.0028783286077182606
coach,4041083,0.0028782302606229536
fool,4391182,0.0028780031588906355
sport,4841877,0.0028772390868306297
speculation,4245304,0.002876708113971546
draft,7306110,0.0028745322627230074
ideal,6829088,0.002874016583183725
rope,4720220,0.0028730572648349956
paradise,3961747,0.0028723603918132936
convent,2551400,0.0028721222622679794
pitch,4916749,0.002871567880602139
atlantic,5702388,0.0028713604021891334
savings,7677737,0.0028631132081778387
rubber,7551997,0.0028618834305754637
maryland,5238543,0.0028608779872483676
thread,4667728,0.002859818759195028
sam,6268033,0.002858116712932194
maximum,7355604,0.0028568470592383426
repetition,4601898,0.0028540646646201717
common,4050700,0.0028507019437543283
tribunal,3850855,0.002846788205269416
regret,2763563,0.0028464042336643703
eve,4858123,0.0028453956127840714
persia,2776392,0.0028443025659349083
landing,4465213,0.0028391976344883624
outcome,8545463,0.002837945450183517
contradiction,4119199,0.0028375407376003874
annals,3144491,0.0028330484603721756
gap,7767071,0.00282969441472164
matrix,8771466,0.0028287673393382656
homer,3323343,0.0028243435110690564
cow,4723666,0.0028236600553315496
anderson,6574569,0.002820486876462303
rings,5002206,0.002815144146726635
denmark,4107062,0.0028142371971871913
miracle,3936317,0.0028136942225177397
jew,4401722,0.002809576682099291
headquarters,7457197,0.0028083013847188323
resignation,3621687,0.0028058845043781614
solomon,3665809,0.0028000601870170074
cave,4682691,0.002797340711543148
divorce,6157559,0.0027931494284178307
adventure,4520373,0.0027908808668378276
partnership,6552193,0.002790446483090387
highway,6475154,0.002790160347208464
switzerland,4646552,0.0027892020643738432
monastery,3443802,0.0027872583115857363
bridges,4560497,0.0027871335299671867
modification,5923424,0.002786195931549787
belt,6069701,0.0027846842159408285
duchess,2669362,0.0027822681671071845
ix,4068122,0.0027813045451998137
geography,4938538,0.002780573553274773
advocate,3292008,0.002780429456186367
advancement,3923006,0.002778940623553411
fraction,7496601,0.0027787255927215204
decrease,7210325,0.0027782513780759237
trend,8644581,0.0027778296944740953
beer,5268501,0.002777692689991549
ethics,6934233,0.0027775323431702623
ruler,4957930,0.002775103309267379
marshall,6376508,0.0027741477746970875
maid,3541689,0.0027733078546751944
sanction,2894227,0.0027731255669424227
guest,4961458,0.002771948950544563
guardian,3958037,0.00277020563379565
compass,2943611,0.002768846423780366
oxide,4115924,0.002766658029889042
stuart,4453556,0.002766404811343581
bride,4379022,0.0027644910525300398
protest,5753201,0.002761952311299387
arnold,5334314,0.0027618284517564222
flour,4763237,0.00276173806160978
chart,7107567,0.002760912917122069
lodge,4567798,0.0027608381919484084
thinking,7445318,0.002752485626694411
pregnancy,7184019,0.0027501841700621477
xii,2893759,0.002748982382938574
requirement,8298338,0.002747940995099748
infancy,3148290,0.0027468500721042014
thunder,3090846,0.002744949956404517
ore,4395190,0.002744858583217676
allegiance,3256394,0.0027417827842465595
brazil,6166398,0.00274021648505932
astonishment,2327362,0.002739298331008816
bengal,4313971,0.0027392332948262556
census,6885031,0.0027385983289261173
richmond,4157013,0.0027385231534568203
appetite,3259397,0.0027385190425386176
exile,4133162,0.0027382541590455643
testing,8483064,0.0027362185463611667
craft,5502183,0.0027359827891246915
denial,4231389,0.0027338118233908777
grandfather,4618011,0.0027312391257612706
kent,3706889,0.002730927364324269
shaft,5186802,0.002730198628311481
worth,4808745,0.002730063630631061
contemplation,2712231,0.002729975851176292
subsistence,3064159,0.0027294447094176337
deer,4162543,0.002726952693860108
organism,6675880,0.0027267221065125835
receipt,4039983,0.0027262429429187694
disgrace,2115361,0.002723072794309877
z,6585747,0.002722741370852385
brigade,4361784,0.002722465423395303
kentucky,5000073,0.0027221848204775027
roll,4962917,0.002719057618379406
banking,6578668,0.0027189484478064552
monk,3235872,0.0027186121449556257
diffusion,6404483,0.002718291589635696
license,4743842,0.002716143117374414
thompson,5843354,0.002710444519705165
cicero,2576192,0.0027098523321047265
pause,3932249,0.002709682200517963
repair,5400880,0.002708297123911582
walker,5392648,0.0027077946057940333
pot,4992682,0.0027053954828174134
remembrance,1969432,0.0027015638682798353
readiness,3333971,0.002701512690307205
array,5723137,0.002700760813108282
commitment,8087097,0.0027006697710534417
clock,5341401,0.0027001055960066867
friction,4976070,0.0026967318284928554
survival,8364572,0.0026956185750058237
canterbury,2518195,0.002695304540305577
lower,4360899,0.002694551843671414
inference,3970435,0.002686757493532024
laughter,4917821,0.0026867383792558864
xi,3299159,0.002686520045992362
compliance,4353083,0.0026837978406801613
repose,1911900,0.0026811108840060225
grandeur,2257008,0.002680726159563271
stay,3855786,0.0026801522910628204
zealand,5891696,0.0026788784213947676
annum,2666397,0.0026779723985659366
cast,4083800,0.002675056168027392
furnace,4342807,0.002664982962438847
burke,3393541,0.0026628333053062767
contraction,4583437,0.002662279136149502
yield,7123906,0.0026619872621967953
wright,5882701,0.002657919965830629
barrier,5171228,0.002657781460950588
juice,4557714,0.0026569748609882047
minimum,7341410,0.0026541755495560746
nephew,2951972,0.002652913038429331
manchester,4164860,0.0026524944490677513
involvement,8566332,0.002652084661551813
pilot,5914352,0.002650424155738168
sinner,1699382,0.0026495171447736333
dialogue,5812057,0.002648263691090985
tip,6240430,0.002647373915044354
fur,4925436,0.0026450690348540197
synthesis,8023415,0.002642054592246401
sultan,3434617,0.00264097781525446
morgan,5609110,0.0026409578431325713
satan,2682925,0.0026398706358365265
exclusion,4455318,0.0026390900622143866
organisation,7044135,0.0026379863919261714
columbus,3965363,0.0026360516762130443
log,5925069,0.0026309863746949522
mechanics,5293777,0.002630421963080412
suspension,4587882,0.0026285390802644436
pension,4821318,0.0026277454863718043
military,5937129,0.0026259994112765857
supremacy,3201064,0.0026251781661507465
concert,4192282,0.0026246748192809313
compassion,2845521,0.0026230164533536026
catherine,4281520,0.0026222776895877932
humility,2371378,0.002621123873721898
morrow,2971019,0.002614256735841479
tranquillity,1497222,0.0026094724555041286
desk,6450069,0.0026084559681417347
operator,6969409,0.0026065233167814313
pump,5410446,0.002606515618399877
morris,5517904,0.0026060975722433082
reverse,3539344,0.002604848211736051
option,7247137,0.002604528814477015
driver,6281044,0.002603788194281888
countess,2423816,0.0026021872712482354
straw,3567114,0.0026002042404673045
mortgage,5246652,0.0025993927175617087
ferdinand,2798891,0.002598828823794383
serum,6911338,0.002598646655766278
appreciation,6374871,0.002593626789550222
ancients,1738065,0.002593626279501582
arc,4429785,0.002592352184847385
linen,2993146,0.0025922112316225064
posterity,1687966,0.002591061520760305
glasgow,3195980,0.002589014403794442
ion,6881187,0.0025873669421250635
pretence,1445354,0.002585585425792263
syria,3592487,0.002584274992616361
alexandria,2897221,0.002584135825558655
smell,4112112,0.0025825889661870763
cargo,4388938,0.002582388144539745
pit,4051511,0.002581734162666096
harbor,5226123,0.0025815517451719325
supervision,6832633,0.002581518358876125
insight,6178677,0.002581312971534511
ml,7980824,0.0025808697674848044
ton,4059903,0.0025806051871116813
nucleus,6380144,0.0025781383125634293
peak,6380178,0.0025779537753459003
